timestamp,city,temperature_c,humidity_pct,wind_speed_m_s,pressure_hpa
2025-10-14T08:00:00,CityA,22.69,52.4,3.22,1009.6
2025-10-14T09:00:00,CityA,21.78,40.9,3.16,1012.1
2025-10-14T10:00:00,CityA,21.75,40.1,2.61,1012.0
2025-10-14T11:00:00,CityA,20.22,35.8,1.58,1010.1
2025-10-14T12:00:00,CityA,22.28,48.0,2.77,1007.9
2025-10-14T13:00:00,CityA,21.07,38.3,2.44,1013.9
2025-10-14T14:00:00,CityA,20.35,39.0,0.0,1005.7
2025-10-14T15:00:00,CityA,17.2,37.2,1.88,1006.1
2025-10-14T16:00:00,CityA,17.37,44.5,2.0,1009.8
2025-10-14T17:00:00,CityA,19.06,55.9,0.0,1014.6
2025-10-14T18:00:00,CityA,17.63,59.3,1.38,1009.0
2025-10-14T19:00:00,CityA,16.35,63.1,1.09,1012.4
2025-10-14T20:00:00,CityA,16.38,63.7,0.52,1006.8
2025-10-14T21:00:00,CityA,17.14,64.7,1.74,1013.9
2025-10-14T22:00:00,CityA,14.54,74.8,0.89,1011.3
2025-10-14T23:00:00,CityA,17.44,86.4,1.4,1013.8
2025-10-15T00:00:00,CityA,17.45,78.9,2.0,1014.6
2025-10-15T01:00:00,CityA,17.79,86.7,3.68,1011.6
2025-10-15T02:00:00,CityA,17.54,85.5,3.74,1008.2
2025-10-15T03:00:00,CityA,17.63,68.0,3.23,1012.7
2025-10-15T04:00:00,CityA,17.51,76.8,3.07,1008.4
2025-10-15T05:00:00,CityA,20.78,61.4,2.75,1012.2
2025-10-15T06:00:00,CityA,19.99,67.2,3.92,1004.8
2025-10-15T07:00:00,CityA,22.35,66.2,3.97,1013.2
2025-10-15T08:00:00,CityA,20.95,47.1,3.41,1012.8
2025-10-15T09:00:00,CityA,22.62,43.2,2.79,1005.5
2025-10-15T10:00:00,CityA,22.42,40.3,2.6,1015.2
2025-10-15T11:00:00,CityA,22.26,42.6,2.8,1014.3
2025-10-15T12:00:00,CityA,19.3,36.6,1.88,1007.1
2025-10-15T13:00:00,CityA,20.45,31.4,2.07,1008.4
2025-10-15T14:00:00,CityA,20.39,43.0,1.53,1002.6
2025-10-15T15:00:00,CityA,19.96,44.2,1.14,1006.5
2025-10-15T16:00:00,CityA,19.14,57.8,0.8,1007.8
2025-10-15T17:00:00,CityA,17.06,58.3,0.84,1011.1
2025-10-15T18:00:00,CityA,17.1,61.2,0.47,1008.9
2025-10-15T19:00:00,CityA,17.43,67.0,1.2,1013.4
2025-10-15T20:00:00,CityA,16.38,73.6,0.22,1009.8
2025-10-15T21:00:00,CityA,16.16,64.6,1.15,1007.1
2025-10-15T22:00:00,CityA,14.63,74.1,1.23,1006.0
2025-10-15T23:00:00,CityA,16.78,80.4,2.57,1010.9
2025-10-16T00:00:00,CityA,16.73,74.9,1.41,1011.9
2025-10-16T01:00:00,CityA,15.21,83.2,3.24,1012.8
2025-10-16T02:00:00,CityA,17.83,78.9,2.56,1009.7
2025-10-16T03:00:00,CityA,17.19,66.2,3.08,1013.3
2025-10-16T04:00:00,CityA,17.1,78.4,3.91,1011.2
2025-10-16T05:00:00,CityA,19.91,64.1,3.47,1008.6
2025-10-16T06:00:00,CityA,20.18,60.8,4.44,1011.7
2025-10-16T07:00:00,CityA,20.52,54.2,3.09,1008.4
2025-10-16T08:00:00,CityA,22.34,47.0,2.99,1008.2
2025-10-16T09:00:00,CityA,20.67,52.6,3.13,1009.2
2025-10-16T10:00:00,CityA,21.68,44.0,2.38,1005.8
2025-10-16T11:00:00,CityA,23.15,46.6,2.58,1012.8
2025-10-16T12:00:00,CityA,23.54,36.8,1.44,1012.0
2025-10-16T13:00:00,CityA,19.01,40.9,1.46,1012.0
2025-10-16T14:00:00,CityA,19.57,49.9,0.88,1012.1
2025-10-16T15:00:00,CityA,18.62,49.1,0.43,1009.9
2025-10-16T16:00:00,CityA,20.23,50.7,1.29,1009.9
2025-10-16T17:00:00,CityA,17.26,55.9,0.86,1004.3
2025-10-16T18:00:00,CityA,17.77,54.4,0.0,1011.6
2025-10-16T19:00:00,CityA,18.13,66.5,0.0,1008.0
2025-10-16T20:00:00,CityA,15.55,71.2,0.67,1011.5
2025-10-16T21:00:00,CityA,16.95,76.2,1.39,1009.2
2025-10-16T22:00:00,CityA,19.6,80.6,1.59,1015.3
2025-10-16T23:00:00,CityA,15.85,75.4,2.26,1014.1
2025-10-17T00:00:00,CityA,16.23,90.6,1.96,1012.8
2025-10-17T01:00:00,CityA,18.34,79.9,2.62,1013.1
2025-10-17T02:00:00,CityA,16.71,72.4,3.42,1010.9
2025-10-17T03:00:00,CityA,17.26,74.7,3.31,1005.3
2025-10-17T04:00:00,CityA,19.5,72.5,4.13,1009.3
2025-10-17T05:00:00,CityA,21.07,64.9,3.52,1010.8
2025-10-17T06:00:00,CityA,22.66,52.6,3.75,1010.1
2025-10-17T07:00:00,CityA,20.73,58.3,4.0,1011.6
2025-10-17T08:00:00,CityA,22.73,48.5,3.27,1007.0
2025-10-17T09:00:00,CityA,23.92,44.7,2.91,1011.8
2025-10-17T10:00:00,CityA,22.97,38.5,3.34,1009.1
2025-10-17T11:00:00,CityA,23.26,37.4,2.76,1010.1
2025-10-17T12:00:00,CityA,19.89,31.5,1.63,1013.0
2025-10-17T13:00:00,CityA,18.44,42.7,1.74,1005.0
2025-10-17T14:00:00,CityA,19.19,37.9,1.28,1014.4
2025-10-17T15:00:00,CityA,20.71,43.7,0.52,1005.3
2025-10-17T16:00:00,CityA,18.19,44.6,0.68,1010.0
2025-10-17T17:00:00,CityA,17.3,52.1,0.2,1008.5
2025-10-17T18:00:00,CityA,18.87,63.1,0.77,1013.0
2025-10-17T19:00:00,CityA,17.63,73.7,0.85,1010.6
2025-10-17T20:00:00,CityA,15.34,65.1,1.14,1009.7
2025-10-17T21:00:00,CityA,14.12,61.6,2.01,1007.0
2025-10-17T22:00:00,CityA,14.82,84.7,0.65,1011.6
2025-10-17T23:00:00,CityA,17.93,92.0,1.39,1010.0
2025-10-18T00:00:00,CityA,15.57,79.9,2.65,1005.8
2025-10-18T01:00:00,CityA,17.3,78.1,3.07,1013.9
2025-10-18T02:00:00,CityA,16.66,76.7,3.2,1012.9
2025-10-18T03:00:00,CityA,14.9,79.5,3.88,1010.8
2025-10-18T04:00:00,CityA,19.79,77.7,3.41,1012.4
2025-10-18T05:00:00,CityA,19.44,64.9,3.12,1010.5
2025-10-18T06:00:00,CityA,22.41,54.6,3.81,1011.0
2025-10-18T07:00:00,CityA,22.54,64.8,2.99,1008.3
2025-10-18T08:00:00,CityA,20.62,47.1,3.1,1011.0
2025-10-18T09:00:00,CityA,20.52,41.6,2.67,1011.5
2025-10-18T10:00:00,CityA,21.57,41.2,2.33,1005.2
2025-10-18T11:00:00,CityA,23.5,38.9,3.74,1012.3
2025-10-18T12:00:00,CityA,23.44,46.0,2.08,1008.2
2025-10-18T13:00:00,CityA,19.59,47.4,1.74,1011.8
2025-10-18T14:00:00,CityA,21.12,44.8,1.01,1013.0
2025-10-18T15:00:00,CityA,19.18,46.4,1.3,1009.8
2025-10-18T16:00:00,CityA,16.46,56.2,1.33,1004.5
2025-10-18T17:00:00,CityA,16.62,67.0,0.67,1010.0
2025-10-18T18:00:00,CityA,16.63,53.8,0.4,1012.9
2025-10-18T19:00:00,CityA,16.51,68.8,1.43,1008.3
2025-10-18T20:00:00,CityA,16.41,76.0,0.23,1010.5
2025-10-18T21:00:00,CityA,17.99,72.1,1.47,1009.6
2025-10-18T22:00:00,CityA,17.81,67.4,1.28,1005.6
2025-10-18T23:00:00,CityA,14.91,75.1,1.48,1006.4
2025-10-19T00:00:00,CityA,15.96,82.8,1.23,1008.1
2025-10-19T01:00:00,CityA,19.57,81.3,1.48,1005.8
2025-10-19T02:00:00,CityA,17.42,77.9,2.46,1016.6
2025-10-19T03:00:00,CityA,21.01,72.6,3.5,1012.8
2025-10-19T04:00:00,CityA,19.91,66.2,4.27,1009.8
2025-10-19T05:00:00,CityA,19.93,65.2,3.38,1010.8
2025-10-19T06:00:00,CityA,18.72,48.2,3.39,1007.4
2025-10-19T07:00:00,CityA,21.42,57.4,3.46,1014.4
2025-10-19T08:00:00,CityA,21.24,41.3,3.19,1013.5
2025-10-19T09:00:00,CityA,19.28,45.3,3.35,1018.0
2025-10-19T10:00:00,CityA,23.1,43.5,3.01,1004.3
2025-10-19T11:00:00,CityA,20.28,44.6,2.47,1010.9
2025-10-19T12:00:00,CityA,21.28,40.0,2.05,1006.8
2025-10-19T13:00:00,CityA,20.49,33.2,1.3,1013.6
2025-10-19T14:00:00,CityA,19.93,46.3,1.31,1008.8
2025-10-19T15:00:00,CityA,18.21,43.5,1.03,1011.7
2025-10-19T16:00:00,CityA,18.79,53.9,0.0,1012.6
2025-10-19T17:00:00,CityA,16.52,60.7,0.8,1004.4
2025-10-19T18:00:00,CityA,18.03,66.0,1.13,1007.7
2025-10-19T19:00:00,CityA,16.74,69.3,0.92,1011.2
2025-10-19T20:00:00,CityA,15.54,75.9,1.2,1009.5
2025-10-19T21:00:00,CityA,14.81,69.8,1.62,1012.9
2025-10-19T22:00:00,CityA,15.62,76.1,0.37,1009.7
2025-10-19T23:00:00,CityA,14.32,80.3,2.2,1007.1
2025-10-20T00:00:00,CityA,16.33,86.0,2.11,1008.4
2025-10-20T01:00:00,CityA,16.54,85.1,2.52,1010.0
2025-10-20T02:00:00,CityA,18.53,80.4,2.15,1011.9
2025-10-20T03:00:00,CityA,19.01,66.7,1.93,1006.9
2025-10-20T04:00:00,CityA,18.52,76.1,2.85,1011.7
2025-10-20T05:00:00,CityA,15.95,66.3,3.25,1016.3
2025-10-20T06:00:00,CityA,17.88,59.9,2.55,1008.4
2025-10-20T07:00:00,CityA,18.73,68.6,3.27,1009.4
2025-10-20T08:00:00,CityA,21.19,43.2,3.83,1011.9
2025-10-20T09:00:00,CityA,22.64,38.6,3.63,1013.1
2025-10-20T10:00:00,CityA,21.37,48.0,2.89,1005.2
2025-10-20T11:00:00,CityA,21.32,37.8,2.43,1013.1
2025-10-20T12:00:00,CityA,19.27,37.3,1.59,1007.7
2025-10-20T13:00:00,CityA,19.78,41.1,1.87,1011.0
2025-10-20T14:00:00,CityA,20.37,46.4,2.44,1010.4
2025-10-20T15:00:00,CityA,20.65,51.6,1.83,1011.7
2025-10-20T16:00:00,CityA,17.63,51.8,0.83,1012.4
2025-10-20T17:00:00,CityA,16.82,62.4,0.55,1012.5
2025-10-20T18:00:00,CityA,17.52,60.7,0.62,1012.0
2025-10-20T19:00:00,CityA,18.87,53.1,0.82,1010.1
2025-10-20T20:00:00,CityA,15.84,55.8,0.99,1009.6
2025-10-20T21:00:00,CityA,14.75,74.4,0.79,1004.8
2025-10-20T22:00:00,CityA,15.75,80.8,0.98,1010.8
2025-10-20T23:00:00,CityA,15.88,85.6,1.56,1012.4
2025-10-21T00:00:00,CityA,15.67,91.8,1.78,1007.9
2025-10-21T01:00:00,CityA,16.4,75.0,1.76,1012.2
2025-10-21T02:00:00,CityA,13.47,73.0,2.08,1010.4
2025-10-21T03:00:00,CityA,15.24,77.4,3.39,1005.1
2025-10-21T04:00:00,CityA,18.87,73.1,3.77,1005.6
2025-10-21T05:00:00,CityA,17.49,74.2,3.04,1008.4
2025-10-21T06:00:00,CityA,20.91,53.0,3.37,1012.7
2025-10-21T07:00:00,CityA,19.06,51.8,2.89,1007.7
2025-10-21T08:00:00,CityA,22.67,58.4,3.43,1011.6
2025-10-21T09:00:00,CityA,22.15,41.8,3.18,1006.1
2025-10-21T10:00:00,CityA,20.5,42.2,2.22,1006.2
2025-10-21T11:00:00,CityA,20.69,47.6,3.17,1009.9
2025-10-21T12:00:00,CityA,21.94,36.6,0.97,1007.3
2025-10-21T13:00:00,CityA,20.4,41.5,1.56,1009.2
2025-10-21T14:00:00,CityA,19.46,44.7,0.57,1012.4
2025-10-21T15:00:00,CityA,18.72,58.3,0.78,1008.6
2025-10-21T16:00:00,CityA,17.97,47.2,1.0,1009.9
2025-10-21T17:00:00,CityA,19.05,57.6,0.57,1011.1
2025-10-21T18:00:00,CityA,18.58,63.9,0.64,1011.3
2025-10-21T19:00:00,CityA,15.14,80.6,0.82,1011.9
2025-10-21T20:00:00,CityA,16.01,56.2,0.57,1010.2
2025-10-21T21:00:00,CityA,14.76,69.2,0.77,1012.3
2025-10-21T22:00:00,CityA,17.15,78.3,0.97,1008.9
2025-10-21T23:00:00,CityA,15.87,80.6,1.83,1008.7
2025-10-22T00:00:00,CityA,16.68,82.7,1.8,1004.8
2025-10-22T01:00:00,CityA,15.46,88.7,1.54,1014.0
2025-10-22T02:00:00,CityA,15.07,72.7,2.56,1015.3
2025-10-22T03:00:00,CityA,17.9,72.9,2.59,1011.6
2025-10-22T04:00:00,CityA,18.03,68.6,3.12,1012.2
2025-10-22T05:00:00,CityA,20.34,59.8,3.14,1007.8
2025-10-22T06:00:00,CityA,20.37,65.4,3.6,1003.4
2025-10-22T07:00:00,CityA,21.68,46.7,3.09,1010.6
2025-10-22T08:00:00,CityA,21.14,55.2,2.99,1007.1
2025-10-22T09:00:00,CityA,21.17,51.7,3.38,1010.3
2025-10-22T10:00:00,CityA,23.24,49.5,3.14,1006.5
2025-10-22T11:00:00,CityA,22.48,39.5,2.19,1008.0
2025-10-22T12:00:00,CityA,21.04,36.2,2.08,1009.5
2025-10-22T13:00:00,CityA,21.03,44.0,1.46,1007.8
2025-10-22T14:00:00,CityA,17.74,47.3,1.29,1009.5
2025-10-22T15:00:00,CityA,20.83,38.1,0.97,1007.1
2025-10-22T16:00:00,CityA,19.43,36.6,1.1,1012.3
2025-10-22T17:00:00,CityA,16.76,55.2,0.1,1011.3
2025-10-22T18:00:00,CityA,18.13,54.0,0.0,1013.3
2025-10-22T19:00:00,CityA,18.85,68.1,0.84,1009.0
2025-10-22T20:00:00,CityA,16.26,72.1,0.61,1014.0
2025-10-22T21:00:00,CityA,15.96,76.0,0.86,1009.8
2025-10-22T22:00:00,CityA,17.11,78.2,1.33,1010.5
2025-10-22T23:00:00,CityA,15.31,70.9,2.4,1013.2
2025-10-23T00:00:00,CityA,17.55,73.6,2.72,1015.9
2025-10-23T01:00:00,CityA,17.78,89.2,2.79,1007.5
2025-10-23T02:00:00,CityA,17.75,71.2,2.45,1010.9
2025-10-23T03:00:00,CityA,18.09,76.9,2.16,1009.5
2025-10-23T04:00:00,CityA,19.3,74.5,3.71,1010.8
2025-10-23T05:00:00,CityA,18.97,68.2,3.3,1012.7
2025-10-23T06:00:00,CityA,20.66,59.6,3.12,1013.4
2025-10-23T07:00:00,CityA,21.44,67.4,3.71,1011.8
2025-10-23T08:00:00,CityA,19.49,51.9,3.14,1012.5
2025-10-23T09:00:00,CityA,21.95,51.8,4.13,1007.6
2025-10-23T10:00:00,CityA,22.78,46.8,3.74,1012.1
2025-10-23T11:00:00,CityA,22.27,45.8,2.85,1014.4
2025-10-23T12:00:00,CityA,20.26,37.6,2.87,1004.1
2025-10-23T13:00:00,CityA,20.67,41.6,1.52,1014.7
2025-10-23T14:00:00,CityA,20.72,40.4,0.93,1010.8
2025-10-23T15:00:00,CityA,20.82,46.7,0.87,1007.9
2025-10-23T16:00:00,CityA,19.09,51.9,0.34,1013.1
2025-10-23T17:00:00,CityA,19.92,55.1,0.7,1006.7
2025-10-23T18:00:00,CityA,18.03,62.8,0.34,1007.8
2025-10-23T19:00:00,CityA,18.74,67.5,0.09,1012.6
2025-10-23T20:00:00,CityA,16.32,70.4,1.19,1002.2
2025-10-23T21:00:00,CityA,13.58,82.4,0.87,1008.7
2025-10-23T22:00:00,CityA,14.04,78.5,1.41,1014.3
2025-10-23T23:00:00,CityA,16.19,77.5,1.81,1013.3
2025-10-24T00:00:00,CityA,17.12,83.7,2.14,1008.3
2025-10-24T01:00:00,CityA,15.28,72.2,2.59,1011.5
2025-10-24T02:00:00,CityA,18.46,80.7,3.28,1009.6
2025-10-24T03:00:00,CityA,18.79,68.1,3.03,1004.5
2025-10-24T04:00:00,CityA,18.68,77.3,3.33,1012.2
2025-10-24T05:00:00,CityA,19.75,61.8,3.36,1013.5
2025-10-24T06:00:00,CityA,21.01,56.3,2.81,1010.6
2025-10-24T07:00:00,CityA,20.07,53.8,2.72,1013.1
2025-10-24T08:00:00,CityA,21.13,50.3,2.88,1009.2
2025-10-24T09:00:00,CityA,21.69,42.2,2.95,1014.2
2025-10-24T10:00:00,CityA,19.55,43.8,2.36,1014.0
2025-10-24T11:00:00,CityA,21.33,34.4,2.28,1011.0
2025-10-24T12:00:00,CityA,24.57,27.3,1.4,1013.9
2025-10-24T13:00:00,CityA,18.96,40.7,1.37,1008.1
2025-10-24T14:00:00,CityA,19.94,40.7,1.78,1014.0
2025-10-24T15:00:00,CityA,19.93,44.4,1.07,1012.4
2025-10-24T16:00:00,CityA,19.85,52.2,1.46,1008.2
2025-10-24T17:00:00,CityA,19.24,59.0,0.25,1010.7
2025-10-24T18:00:00,CityA,17.51,59.1,0.42,1005.4
2025-10-24T19:00:00,CityA,15.7,63.7,0.26,1007.4
2025-10-24T20:00:00,CityA,17.32,69.4,1.78,1010.7
2025-10-24T21:00:00,CityA,17.0,72.9,0.61,1010.8
2025-10-24T22:00:00,CityA,17.2,76.8,1.47,1010.8
2025-10-24T23:00:00,CityA,15.63,79.0,1.11,1010.0
2025-10-25T00:00:00,CityA,16.83,81.8,2.09,1012.2
2025-10-25T01:00:00,CityA,16.76,79.4,2.76,1010.4
2025-10-25T02:00:00,CityA,16.86,80.1,2.73,1009.2
2025-10-25T03:00:00,CityA,18.06,75.1,2.51,1011.0
2025-10-25T04:00:00,CityA,20.86,64.1,3.05,1018.3
2025-10-25T05:00:00,CityA,18.44,72.9,3.33,1010.2
2025-10-25T06:00:00,CityA,19.99,62.6,2.71,1010.6
2025-10-25T07:00:00,CityA,20.28,43.6,4.01,1003.7
2025-10-25T08:00:00,CityA,23.82,53.7,2.62,1014.0
2025-10-25T09:00:00,CityA,20.64,41.6,2.16,1007.4
2025-10-25T10:00:00,CityA,20.75,47.6,3.33,1006.3
2025-10-25T11:00:00,CityA,21.87,29.6,2.53,1016.5
2025-10-25T12:00:00,CityA,19.11,33.9,2.36,1012.5
2025-10-25T13:00:00,CityA,19.64,49.5,1.2,1015.0
2025-10-25T14:00:00,CityA,20.71,50.3,1.44,1012.0
2025-10-25T15:00:00,CityA,20.27,52.7,0.92,1007.3
2025-10-25T16:00:00,CityA,18.55,46.0,0.4,1015.0
2025-10-25T17:00:00,CityA,18.62,58.3,1.09,1011.9
2025-10-25T18:00:00,CityA,19.39,47.4,0.0,1007.9
2025-10-25T19:00:00,CityA,14.87,65.9,0.63,1015.9
2025-10-25T20:00:00,CityA,17.13,67.0,0.95,1004.5
2025-10-25T21:00:00,CityA,15.92,74.7,0.49,1009.4
2025-10-25T22:00:00,CityA,14.81,71.7,1.59,1013.1
2025-10-25T23:00:00,CityA,16.36,76.7,1.28,1008.8
2025-10-26T00:00:00,CityA,15.78,74.8,2.53,1009.4
2025-10-26T01:00:00,CityA,17.44,70.9,2.04,1012.6
2025-10-26T02:00:00,CityA,18.19,70.1,2.9,1011.0
2025-10-26T03:00:00,CityA,17.02,76.3,2.27,1007.2
2025-10-26T04:00:00,CityA,19.36,70.2,3.34,1009.5
2025-10-26T05:00:00,CityA,20.07,68.7,3.84,1010.4
2025-10-26T06:00:00,CityA,19.68,56.7,2.97,1008.8
2025-10-26T07:00:00,CityA,20.04,64.4,2.93,1013.1
2025-10-26T08:00:00,CityA,20.92,48.8,3.5,1005.7
2025-10-26T09:00:00,CityA,20.58,38.4,2.87,1007.3
2025-10-26T10:00:00,CityA,23.23,39.2,1.56,1009.0
2025-10-26T11:00:00,CityA,22.51,50.5,2.27,1008.4
2025-10-26T12:00:00,CityA,21.23,42.5,1.44,1009.3
2025-10-26T13:00:00,CityA,20.71,41.0,1.54,1007.2
2025-10-26T14:00:00,CityA,20.55,42.4,1.23,1006.8
2025-10-26T15:00:00,CityA,20.19,40.2,1.75,1006.5
2025-10-26T16:00:00,CityA,19.56,38.6,0.0,1008.3
2025-10-26T17:00:00,CityA,15.16,59.2,0.54,1014.2
2025-10-26T18:00:00,CityA,16.94,61.5,0.37,1007.4
2025-10-26T19:00:00,CityA,16.04,58.0,0.74,1009.1
2025-10-26T20:00:00,CityA,15.93,86.9,0.5,1010.9
2025-10-26T21:00:00,CityA,15.68,81.1,1.06,1009.2
2025-10-26T22:00:00,CityA,18.4,72.2,1.15,1012.7
2025-10-26T23:00:00,CityA,14.77,83.9,1.37,1013.0
2025-10-27T00:00:00,CityA,17.22,79.5,1.5,1008.8
2025-10-27T01:00:00,CityA,16.51,84.6,2.55,1011.6
2025-10-27T02:00:00,CityA,17.56,82.4,2.65,1010.5
2025-10-27T03:00:00,CityA,17.9,71.5,3.57,1013.0
2025-10-27T04:00:00,CityA,20.09,65.4,3.47,1013.3
2025-10-27T05:00:00,CityA,21.23,56.1,3.45,1009.4
2025-10-27T06:00:00,CityA,22.05,46.7,2.98,1014.3
2025-10-27T07:00:00,CityA,20.2,47.0,4.2,1005.7
2025-10-27T08:00:00,CityA,22.47,40.6,2.58,1010.6
2025-10-27T09:00:00,CityA,20.53,47.5,3.96,1009.5
2025-10-27T10:00:00,CityA,23.6,44.6,3.23,1002.9
2025-10-27T11:00:00,CityA,22.31,43.6,2.21,1015.7
2025-10-27T12:00:00,CityA,20.65,30.3,2.39,1005.7
2025-10-27T13:00:00,CityA,20.86,48.7,1.86,1009.3
2025-10-27T14:00:00,CityA,19.72,50.3,0.64,1012.3
2025-10-27T15:00:00,CityA,22.05,49.1,0.82,1009.5
2025-10-27T16:00:00,CityA,18.07,46.1,0.76,1012.0
2025-10-27T17:00:00,CityA,19.8,43.1,0.0,1014.9
2025-10-27T18:00:00,CityA,17.21,60.7,0.75,1009.4
2025-10-27T19:00:00,CityA,18.89,68.1,0.33,1008.9
2025-10-27T20:00:00,CityA,15.88,65.3,1.55,1010.4
2025-10-27T21:00:00,CityA,14.34,76.6,1.66,1013.2
2025-10-27T22:00:00,CityA,14.73,70.7,1.96,1005.1
2025-10-27T23:00:00,CityA,16.19,75.9,2.27,1006.8
2025-10-28T00:00:00,CityA,15.09,83.7,2.4,1014.1
2025-10-28T01:00:00,CityA,17.09,81.4,2.91,1005.9
2025-10-28T02:00:00,CityA,16.09,69.6,1.41,1012.5
2025-10-28T03:00:00,CityA,19.58,77.5,3.25,1010.3
2025-10-28T04:00:00,CityA,18.71,80.2,4.07,1008.2
2025-10-28T05:00:00,CityA,20.75,72.6,3.77,1011.2
2025-10-28T06:00:00,CityA,20.57,51.1,2.71,1012.3
2025-10-28T07:00:00,CityA,19.45,46.5,2.41,1008.6
2025-10-28T08:00:00,CityA,21.69,52.7,3.72,1008.8
2025-10-28T09:00:00,CityA,21.67,50.9,3.29,1008.2
2025-10-28T10:00:00,CityA,22.01,30.8,2.75,1008.1
2025-10-28T11:00:00,CityA,23.37,34.8,2.45,1008.7
2025-10-28T12:00:00,CityA,20.57,42.3,1.79,1015.6
2025-10-28T13:00:00,CityA,18.4,44.5,1.57,1009.8
2025-10-28T14:00:00,CityA,20.51,48.7,1.38,1013.0
2025-10-28T15:00:00,CityA,19.48,39.7,0.89,1013.5
2025-10-28T16:00:00,CityA,18.15,43.5,1.01,1011.0
2025-10-28T17:00:00,CityA,16.94,53.4,0.46,1010.0
2025-10-28T18:00:00,CityA,17.92,57.6,0.85,1008.4
2025-10-28T19:00:00,CityA,18.52,75.3,0.12,1006.3
2025-10-28T20:00:00,CityA,17.22,71.5,0.98,1008.0
2025-10-28T21:00:00,CityA,15.59,72.1,1.09,1006.3
2025-10-28T22:00:00,CityA,15.53,69.8,0.99,1009.7
2025-10-28T23:00:00,CityA,16.36,82.9,1.99,1005.6
2025-10-29T00:00:00,CityA,17.56,76.1,1.71,1010.8
2025-10-29T01:00:00,CityA,16.12,81.5,2.66,1007.7
2025-10-29T02:00:00,CityA,16.93,76.4,3.23,1008.6
2025-10-29T03:00:00,CityA,17.26,68.0,2.61,1005.9
2025-10-29T04:00:00,CityA,17.8,79.6,3.64,1013.8
2025-10-29T05:00:00,CityA,18.28,53.5,3.61,1015.6
2025-10-29T06:00:00,CityA,19.56,60.6,2.72,1010.1
2025-10-29T07:00:00,CityA,20.62,42.3,2.93,1006.6
2025-10-29T08:00:00,CityA,19.35,45.7,3.55,1008.1
2025-10-29T09:00:00,CityA,22.92,43.7,3.22,1011.5
2025-10-29T10:00:00,CityA,23.49,38.4,2.97,1007.2
2025-10-29T11:00:00,CityA,23.61,34.4,2.58,1014.7
2025-10-29T12:00:00,CityA,19.81,43.6,1.5,1017.0
2025-10-29T13:00:00,CityA,18.5,31.6,1.05,1006.7
2025-10-29T14:00:00,CityA,20.77,53.5,1.83,1010.7
2025-10-29T15:00:00,CityA,19.43,42.2,1.13,1009.4
2025-10-29T16:00:00,CityA,18.87,45.6,0.1,1010.1
2025-10-29T17:00:00,CityA,17.87,51.2,0.17,1011.7
2025-10-29T18:00:00,CityA,17.69,71.3,1.19,1006.4
2025-10-29T19:00:00,CityA,16.3,57.0,0.0,1016.6
2025-10-29T20:00:00,CityA,17.82,66.2,1.32,1014.2
2025-10-29T21:00:00,CityA,13.44,79.2,0.69,1011.1
2025-10-29T22:00:00,CityA,19.26,86.8,1.19,1014.3
2025-10-29T23:00:00,CityA,13.44,82.3,1.88,1012.1
2025-08-01T00:00:00,CityB,21.23,73.8,1.47,1010.3
2025-08-01T01:00:00,CityB,21.18,77.9,1.77,1011.5
2025-08-01T02:00:00,CityB,21.6,74.8,3.41,1010.4
2025-08-01T03:00:00,CityB,24.3,68.4,3.2,1011.3
2025-08-01T04:00:00,CityB,23.01,70.4,3.09,1010.8
2025-08-01T05:00:00,CityB,23.36,58.9,2.75,1006.5
2025-08-01T06:00:00,CityB,24.92,63.1,3.55,1010.3
2025-08-01T07:00:00,CityB,25.12,54.7,4.08,1010.9
2025-08-01T08:00:00,CityB,27.74,47.0,3.06,1011.6
2025-08-01T09:00:00,CityB,25.94,45.1,3.15,1008.8
2025-08-01T10:00:00,CityB,26.16,38.8,2.06,1010.8
2025-08-01T11:00:00,CityB,28.07,37.7,3.76,1007.7
2025-08-01T12:00:00,CityB,25.88,44.6,2.31,1012.0
2025-08-01T13:00:00,CityB,27.58,35.1,1.8,1005.8
2025-08-01T14:00:00,CityB,26.95,48.7,1.77,1009.8
2025-08-01T15:00:00,CityB,26.18,46.9,1.63,1009.1
2025-08-01T16:00:00,CityB,23.78,52.6,0.07,1009.3
2025-08-01T17:00:00,CityB,23.33,46.8,0.6,1011.5
2025-08-01T18:00:00,CityB,23.68,51.0,1.01,1003.8
2025-08-01T19:00:00,CityB,20.96,77.4,0.63,1006.9
2025-08-01T20:00:00,CityB,19.94,62.4,0.23,1012.9
2025-08-01T21:00:00,CityB,21.93,80.5,0.41,1004.0
2025-08-01T22:00:00,CityB,21.94,76.9,0.85,1013.0
2025-08-01T23:00:00,CityB,22.83,89.7,1.1,1013.7
2025-08-02T00:00:00,CityB,22.04,76.3,2.6,1007.3
2025-08-02T01:00:00,CityB,21.3,84.7,2.08,1011.2
2025-08-02T02:00:00,CityB,22.07,78.4,2.87,1007.1
2025-08-02T03:00:00,CityB,23.64,71.0,2.58,1006.7
2025-08-02T04:00:00,CityB,22.85,66.4,3.59,1005.9
2025-08-02T05:00:00,CityB,25.05,67.4,3.95,1008.4
2025-08-02T06:00:00,CityB,25.87,53.1,2.85,1011.1
2025-08-02T07:00:00,CityB,28.78,58.8,2.84,1006.6
2025-08-02T08:00:00,CityB,27.51,54.3,3.33,1009.4
2025-08-02T09:00:00,CityB,27.7,39.7,3.57,1011.1
