timestamp,city,traffic_index,vehicle_count,congestion_pct
2025-10-10T05:00:00,CityA,45.6,232,45.6
2025-10-10T06:00:00,CityA,35.2,52,35.2
2025-10-10T07:00:00,CityA,61.1,335,61.1
2025-10-10T08:00:00,CityA,69.0,287,69.0
2025-10-10T09:00:00,CityA,84.3,321,84.3
2025-10-10T10:00:00,CityA,55.4,196,55.4
2025-10-10T11:00:00,CityA,33.2,188,33.2
2025-10-10T12:00:00,CityA,42.4,159,42.4
2025-10-10T13:00:00,CityA,51.0,89,51.0
2025-10-10T14:00:00,CityA,43.4,177,43.4
2025-10-10T15:00:00,CityA,52.8,304,52.8
2025-10-10T16:00:00,CityA,33.5,204,33.5
2025-10-10T17:00:00,CityA,70.0,312,70.0
2025-10-10T18:00:00,CityA,90.7,229,90.7
2025-10-10T19:00:00,CityA,68.2,363,68.2
2025-10-10T20:00:00,CityA,51.4,239,51.4
2025-10-10T21:00:00,CityA,45.2,248,45.2
2025-10-10T22:00:00,CityA,54.5,217,54.5
2025-10-10T23:00:00,CityA,62.1,213,62.1
2025-10-11T00:00:00,CityA,41.6,137,41.6
2025-10-11T01:00:00,CityA,41.7,174,41.7
2025-10-11T02:00:00,CityA,43.3,178,43.3
2025-10-11T03:00:00,CityA,41.3,139,41.3
2025-10-11T04:00:00,CityA,43.4,169,43.4
2025-10-11T05:00:00,CityA,46.0,160,46.0
2025-10-11T06:00:00,CityA,54.1,241,54.1
2025-10-11T07:00:00,CityA,71.6,236,71.6
2025-10-11T08:00:00,CityA,82.8,366,82.8
2025-10-11T09:00:00,CityA,89.1,206,89.1
2025-10-11T10:00:00,CityA,46.3,163,46.3
2025-10-11T11:00:00,CityA,35.7,202,35.7
2025-10-11T12:00:00,CityA,50.0,196,50.0
2025-10-11T13:00:00,CityA,36.9,230,36.9
2025-10-11T14:00:00,CityA,39.9,252,39.9
2025-10-11T15:00:00,CityA,55.2,219,55.2
2025-10-11T16:00:00,CityA,45.4,207,45.4
2025-10-11T17:00:00,CityA,68.1,331,68.1
2025-10-11T18:00:00,CityA,82.3,364,82.3
2025-10-11T19:00:00,CityA,72.6,370,72.6
2025-10-11T20:00:00,CityA,50.6,83,50.6
2025-10-11T21:00:00,CityA,57.4,209,57.4
2025-10-11T22:00:00,CityA,51.5,180,51.5
2025-10-11T23:00:00,CityA,57.6,163,57.6
2025-10-12T00:00:00,CityA,47.3,110,47.3
2025-10-12T01:00:00,CityA,40.5,229,40.5
2025-10-12T02:00:00,CityA,49.0,202,49.0
2025-10-12T03:00:00,CityA,46.4,206,46.4
2025-10-12T04:00:00,CityA,35.7,185,35.7
2025-10-12T05:00:00,CityA,50.2,254,50.2
2025-10-12T06:00:00,CityA,56.4,202,56.4
2025-10-12T07:00:00,CityA,71.7,352,71.7
2025-10-12T08:00:00,CityA,71.1,357,71.1
2025-10-12T09:00:00,CityA,73.4,272,73.4
2025-10-12T10:00:00,CityA,45.6,58,45.6
2025-10-12T11:00:00,CityA,47.8,231,47.8
2025-10-12T12:00:00,CityA,66.1,169,66.1
2025-10-12T13:00:00,CityA,45.9,166,45.9
2025-10-12T14:00:00,CityA,42.9,229,42.9
2025-10-12T15:00:00,CityA,45.5,163,45.5
2025-10-12T16:00:00,CityA,51.1,227,51.1
2025-10-12T17:00:00,CityA,67.5,354,67.5
2025-10-12T18:00:00,CityA,84.0,335,84.0
2025-10-12T19:00:00,CityA,76.2,185,76.2
2025-10-12T20:00:00,CityA,42.3,130,42.3
2025-10-12T21:00:00,CityA,54.8,248,54.8
2025-10-12T22:00:00,CityA,51.4,187,51.4
2025-10-12T23:00:00,CityA,46.4,392,46.4
2025-10-13T00:00:00,CityA,44.2,155,44.2
2025-10-13T01:00:00,CityA,42.0,95,42.0
2025-10-13T02:00:00,CityA,42.6,147,42.6
2025-10-13T03:00:00,CityA,42.1,112,42.1
2025-10-13T04:00:00,CityA,51.4,115,51.4
2025-10-13T05:00:00,CityA,45.9,144,45.9
2025-10-13T06:00:00,CityA,43.2,193,43.2
2025-10-13T07:00:00,CityA,72.7,287,72.7
2025-10-13T08:00:00,CityA,75.9,417,75.9
2025-10-13T09:00:00,CityA,71.0,274,71.0
2025-10-13T10:00:00,CityA,57.9,152,57.9
2025-10-13T11:00:00,CityA,59.8,108,59.8
2025-10-13T12:00:00,CityA,55.3,152,55.3
2025-10-13T13:00:00,CityA,41.4,219,41.4
2025-10-13T14:00:00,CityA,54.6,234,54.6
2025-10-13T15:00:00,CityA,43.4,243,43.4
2025-10-13T16:00:00,CityA,42.4,187,42.4
2025-10-13T17:00:00,CityA,68.3,292,68.3
2025-10-13T18:00:00,CityA,68.6,308,68.6
2025-10-13T19:00:00,CityA,62.9,329,62.9
2025-10-13T20:00:00,CityA,44.7,147,44.7
2025-10-13T21:00:00,CityA,55.5,293,55.5
2025-10-13T22:00:00,CityA,52.1,211,52.1
2025-10-13T23:00:00,CityA,45.5,133,45.5
2025-10-14T00:00:00,CityA,42.6,81,42.6
2025-10-14T01:00:00,CityA,41.8,73,41.8
2025-10-14T02:00:00,CityA,40.0,224,40.0
2025-10-14T03:00:00,CityA,41.2,215,41.2
2025-10-14T04:00:00,CityA,48.9,161,48.9
2025-10-14T05:00:00,CityA,61.2,185,61.2
2025-10-14T06:00:00,CityA,41.4,150,41.4
2025-10-14T07:00:00,CityA,79.0,287,79.0
2025-10-14T08:00:00,CityA,69.3,337,69.3
2025-10-14T09:00:00,CityA,61.5,431,61.5
2025-10-14T10:00:00,CityA,40.1,230,40.1
2025-10-14T11:00:00,CityA,52.0,192,52.0
2025-10-14T12:00:00,CityA,56.0,241,56.0
2025-10-14T13:00:00,CityA,47.5,231,47.5
2025-10-14T14:00:00,CityA,32.8,179,32.8
2025-10-14T15:00:00,CityA,52.1,166,52.1
2025-10-14T16:00:00,CityA,47.7,190,47.7
2025-10-14T17:00:00,CityA,60.4,345,60.4
2025-10-14T18:00:00,CityA,73.3,241,73.3
2025-10-14T19:00:00,CityA,85.3,309,85.3
2025-10-14T20:00:00,CityA,49.9,195,49.9
2025-10-14T21:00:00,CityA,61.6,246,61.6
2025-10-14T22:00:00,CityA,43.3,96,43.3
2025-10-14T23:00:00,CityA,53.0,193,53.0
2025-10-15T00:00:00,CityA,36.1,152,36.1
2025-10-15T01:00:00,CityA,26.0,166,26.0
2025-10-15T02:00:00,CityA,36.9,137,36.9
2025-10-15T03:00:00,CityA,39.1,237,39.1
2025-10-15T04:00:00,CityA,36.2,222,36.2
2025-10-15T05:00:00,CityA,49.4,266,49.4
2025-10-15T06:00:00,CityA,47.8,156,47.8
2025-10-15T07:00:00,CityA,87.3,350,87.3
2025-10-15T08:00:00,CityA,82.4,330,82.4
2025-10-15T09:00:00,CityA,72.8,349,72.8
2025-10-15T10:00:00,CityA,52.4,173,52.4
2025-10-15T11:00:00,CityA,51.5,182,51.5
2025-10-15T12:00:00,CityA,39.3,196,39.3
2025-10-15T13:00:00,CityA,44.0,305,44.0
2025-10-15T14:00:00,CityA,40.9,178,40.9
2025-10-15T15:00:00,CityA,44.3,239,44.3
2025-10-15T16:00:00,CityA,50.0,295,50.0
2025-10-15T17:00:00,CityA,82.9,305,82.9
2025-10-15T18:00:00,CityA,64.8,318,64.8
2025-10-15T19:00:00,CityA,74.0,225,74.0
2025-10-15T20:00:00,CityA,46.8,210,46.8
2025-10-15T21:00:00,CityA,48.6,151,48.6
2025-10-15T22:00:00,CityA,48.2,194,48.2
2025-10-15T23:00:00,CityA,51.7,154,51.7
2025-10-16T00:00:00,CityA,46.8,184,46.8
2025-10-16T01:00:00,CityA,29.3,173,29.3
2025-10-16T02:00:00,CityA,38.9,155,38.9
2025-10-16T03:00:00,CityA,28.3,144,28.3
2025-10-16T04:00:00,CityA,34.2,137,34.2
2025-10-16T05:00:00,CityA,54.6,166,54.6
2025-10-16T06:00:00,CityA,63.6,323,63.6
2025-10-16T07:00:00,CityA,74.9,235,74.9
2025-10-16T08:00:00,CityA,63.4,323,63.4
2025-10-16T09:00:00,CityA,70.8,263,70.8
2025-10-16T10:00:00,CityA,48.3,135,48.3
2025-10-16T11:00:00,CityA,64.9,228,64.9
2025-10-16T12:00:00,CityA,59.7,248,59.7
2025-10-16T13:00:00,CityA,53.6,155,53.6
2025-10-16T14:00:00,CityA,29.8,252,29.8
2025-10-16T15:00:00,CityA,48.4,310,48.4
2025-10-16T16:00:00,CityA,45.2,201,45.2
2025-10-16T17:00:00,CityA,70.0,366,70.0
2025-10-16T18:00:00,CityA,55.5,319,55.5
2025-10-16T19:00:00,CityA,67.8,303,67.8
2025-10-16T20:00:00,CityA,59.1,146,59.1
2025-10-16T21:00:00,CityA,40.6,294,40.6
2025-10-16T22:00:00,CityA,45.8,173,45.8
2025-10-16T23:00:00,CityA,44.6,118,44.6
2025-10-17T00:00:00,CityA,49.5,232,49.5
2025-10-17T01:00:00,CityA,26.5,142,26.5
2025-10-17T02:00:00,CityA,27.6,200,27.6
2025-10-17T03:00:00,CityA,42.8,110,42.8
2025-10-17T04:00:00,CityA,35.5,227,35.5
2025-10-17T05:00:00,CityA,47.3,168,47.3
2025-10-17T06:00:00,CityA,55.0,203,55.0
2025-10-17T07:00:00,CityA,81.4,347,81.4
2025-10-17T08:00:00,CityA,76.9,255,76.9
2025-10-17T09:00:00,CityA,81.7,300,81.7
2025-10-17T10:00:00,CityA,48.8,124,48.8
2025-10-17T11:00:00,CityA,43.5,154,43.5
2025-10-17T12:00:00,CityA,51.8,245,51.8
2025-10-17T13:00:00,CityA,46.3,207,46.3
2025-10-17T14:00:00,CityA,47.8,288,47.8
2025-10-17T15:00:00,CityA,32.0,145,32.0
2025-10-17T16:00:00,CityA,46.2,215,46.2
2025-10-17T17:00:00,CityA,68.9,218,68.9
2025-10-17T18:00:00,CityA,77.0,384,77.0
2025-10-17T19:00:00,CityA,61.4,319,61.4
2025-10-17T20:00:00,CityA,56.2,222,56.2
2025-10-17T21:00:00,CityA,55.7,181,55.7
2025-10-17T22:00:00,CityA,42.1,265,42.1
2025-10-17T23:00:00,CityA,50.9,209,50.9
2025-10-18T00:00:00,CityA,40.3,87,40.3
2025-10-18T01:00:00,CityA,34.1,169,34.1
2025-10-18T02:00:00,CityA,50.7,106,50.7
2025-10-18T03:00:00,CityA,33.5,189,33.5
2025-10-18T04:00:00,CityA,21.8,150,21.8
2025-10-18T05:00:00,CityA,39.7,307,39.7
2025-10-18T06:00:00,CityA,53.8,153,53.8
2025-10-18T07:00:00,CityA,72.9,251,72.9
2025-10-18T08:00:00,CityA,65.1,235,65.1
2025-10-18T09:00:00,CityA,67.5,319,67.5
2025-10-18T10:00:00,CityA,56.6,146,56.6
2025-10-18T11:00:00,CityA,41.7,312,41.7
2025-10-18T12:00:00,CityA,49.2,184,49.2
2025-10-18T13:00:00,CityA,42.4,167,42.4
2025-10-18T14:00:00,CityA,48.6,257,48.6
2025-10-18T15:00:00,CityA,40.4,187,40.4
2025-10-18T16:00:00,CityA,60.8,123,60.8
2025-10-18T17:00:00,CityA,81.2,404,81.2
2025-10-18T18:00:00,CityA,72.7,365,72.7
2025-10-18T19:00:00,CityA,59.0,286,59.0
2025-10-18T20:00:00,CityA,55.8,127,55.8
2025-10-18T21:00:00,CityA,57.4,326,57.4
2025-10-18T22:00:00,CityA,43.1,237,43.1
2025-10-18T23:00:00,CityA,55.0,280,55.0
2025-10-19T00:00:00,CityA,30.6,127,30.6
2025-10-19T01:00:00,CityA,43.1,164,43.1
2025-10-19T02:00:00,CityA,51.4,144,51.4
2025-10-19T03:00:00,CityA,35.6,178,35.6
2025-10-19T04:00:00,CityA,41.0,153,41.0
2025-10-19T05:00:00,CityA,41.8,207,41.8
2025-10-19T06:00:00,CityA,51.5,157,51.5
2025-10-19T07:00:00,CityA,64.4,318,64.4
2025-10-19T08:00:00,CityA,94.0,363,94.0
2025-10-19T09:00:00,CityA,71.1,289,71.1
2025-10-19T10:00:00,CityA,49.5,171,49.5
2025-10-19T11:00:00,CityA,51.1,126,51.1
2025-10-19T12:00:00,CityA,45.1,268,45.1
2025-10-19T13:00:00,CityA,53.3,235,53.3
2025-10-19T14:00:00,CityA,56.2,184,56.2
2025-10-19T15:00:00,CityA,38.6,210,38.6
2025-10-19T16:00:00,CityA,51.6,287,51.6
2025-10-19T17:00:00,CityA,67.6,287,67.6
2025-10-19T18:00:00,CityA,80.7,345,80.7
2025-10-19T19:00:00,CityA,62.2,358,62.2
2025-10-19T20:00:00,CityA,60.5,175,60.5
2025-10-19T21:00:00,CityA,56.4,234,56.4
2025-10-19T22:00:00,CityA,42.4,135,42.4
2025-10-19T23:00:00,CityA,51.2,256,51.2
2025-10-20T00:00:00,CityA,36.2,101,36.2
2025-10-20T01:00:00,CityA,23.5,167,23.5
2025-10-20T02:00:00,CityA,33.4,119,33.4
2025-10-20T03:00:00,CityA,50.6,198,50.6
2025-10-20T04:00:00,CityA,43.5,157,43.5
2025-10-20T05:00:00,CityA,52.0,215,52.0
2025-10-20T06:00:00,CityA,45.9,199,45.9
2025-10-20T07:00:00,CityA,81.0,317,81.0
2025-10-20T08:00:00,CityA,89.2,364,89.2
2025-10-20T09:00:00,CityA,71.9,311,71.9
2025-10-20T10:00:00,CityA,48.4,271,48.4
2025-10-20T11:00:00,CityA,40.1,194,40.1
2025-10-20T12:00:00,CityA,53.3,227,53.3
2025-10-20T13:00:00,CityA,58.8,180,58.8
2025-10-20T14:00:00,CityA,37.4,225,37.4
2025-10-20T15:00:00,CityA,49.8,223,49.8
2025-10-20T16:00:00,CityA,45.7,231,45.7
2025-10-20T17:00:00,CityA,70.8,334,70.8
2025-10-20T18:00:00,CityA,71.5,379,71.5
2025-10-20T19:00:00,CityA,60.0,211,60.0
2025-10-20T20:00:00,CityA,52.9,126,52.9
2025-10-20T21:00:00,CityA,49.5,176,49.5
2025-10-20T22:00:00,CityA,57.7,202,57.7
2025-10-20T23:00:00,CityA,44.6,284,44.6
2025-10-21T00:00:00,CityA,43.1,104,43.1
2025-10-21T01:00:00,CityA,25.2,226,25.2
2025-10-21T02:00:00,CityA,40.9,203,40.9
2025-10-21T03:00:00,CityA,46.8,190,46.8
2025-10-21T04:00:00,CityA,40.8,154,40.8
2025-10-21T05:00:00,CityA,51.3,183,51.3
2025-10-21T06:00:00,CityA,57.6,235,57.6
2025-10-21T07:00:00,CityA,82.8,316,82.8
2025-10-21T08:00:00,CityA,73.0,295,73.0
2025-10-21T09:00:00,CityA,84.4,240,84.4
2025-10-21T10:00:00,CityA,35.3,190,35.3
2025-10-21T11:00:00,CityA,47.5,255,47.5
2025-10-21T12:00:00,CityA,58.0,193,58.0
2025-10-21T13:00:00,CityA,45.4,80,45.4
2025-10-21T14:00:00,CityA,64.8,231,64.8
2025-10-21T15:00:00,CityA,57.6,255,57.6
2025-10-21T16:00:00,CityA,35.8,175,35.8
2025-10-21T17:00:00,CityA,72.4,291,72.4
2025-10-21T18:00:00,CityA,78.3,233,78.3
2025-10-21T19:00:00,CityA,69.5,300,69.5
2025-10-21T20:00:00,CityA,41.7,247,41.7
2025-10-21T21:00:00,CityA,50.3,260,50.3
2025-10-21T22:00:00,CityA,62.5,191,62.5
2025-10-21T23:00:00,CityA,54.2,105,54.2
2025-10-22T00:00:00,CityA,28.4,176,28.4
2025-10-22T01:00:00,CityA,36.4,240,36.4
2025-10-22T02:00:00,CityA,42.9,88,42.9
2025-10-22T03:00:00,CityA,40.8,137,40.8
2025-10-22T04:00:00,CityA,48.0,149,48.0
2025-10-22T05:00:00,CityA,46.0,150,46.0
2025-10-22T06:00:00,CityA,40.2,160,40.2
2025-10-22T07:00:00,CityA,79.2,385,79.2
2025-10-22T08:00:00,CityA,83.8,323,83.8
2025-10-22T09:00:00,CityA,66.9,238,66.9
2025-10-22T10:00:00,CityA,49.9,149,49.9
2025-10-22T11:00:00,CityA,62.4,238,62.4
2025-10-22T12:00:00,CityA,48.3,212,48.3
2025-10-22T13:00:00,CityA,48.3,254,48.3
2025-10-22T14:00:00,CityA,50.6,167,50.6
2025-10-22T15:00:00,CityA,50.7,188,50.7
2025-10-22T16:00:00,CityA,45.5,183,45.5
2025-10-22T17:00:00,CityA,71.3,155,71.3
2025-10-22T18:00:00,CityA,76.3,333,76.3
2025-10-22T19:00:00,CityA,65.0,221,65.0
2025-10-22T20:00:00,CityA,58.4,307,58.4
2025-10-22T21:00:00,CityA,47.6,256,47.6
2025-10-22T22:00:00,CityA,47.2,210,47.2
2025-10-22T23:00:00,CityA,45.4,237,45.4
2025-10-23T00:00:00,CityA,40.8,230,40.8
2025-10-23T01:00:00,CityA,36.3,182,36.3
2025-10-23T02:00:00,CityA,44.2,183,44.2
2025-10-23T03:00:00,CityA,41.0,233,41.0
2025-10-23T04:00:00,CityA,31.4,189,31.4
2025-10-23T05:00:00,CityA,43.3,156,43.3
2025-10-23T06:00:00,CityA,45.6,218,45.6
2025-10-23T07:00:00,CityA,75.7,288,75.7
2025-10-23T08:00:00,CityA,78.1,344,78.1
2025-10-23T09:00:00,CityA,85.2,279,85.2
2025-10-23T10:00:00,CityA,43.0,205,43.0
2025-10-23T11:00:00,CityA,38.5,311,38.5
2025-10-23T12:00:00,CityA,46.0,160,46.0
2025-10-23T13:00:00,CityA,48.8,204,48.8
2025-10-23T14:00:00,CityA,49.9,223,49.9
2025-10-23T15:00:00,CityA,41.5,217,41.5
2025-10-23T16:00:00,CityA,46.3,178,46.3
2025-10-23T17:00:00,CityA,78.8,220,78.8
2025-10-23T18:00:00,CityA,77.5,389,77.5
2025-10-23T19:00:00,CityA,75.1,400,75.1
2025-10-23T20:00:00,CityA,53.4,186,53.4
2025-10-23T21:00:00,CityA,42.7,193,42.7
2025-10-23T22:00:00,CityA,49.2,185,49.2
2025-10-23T23:00:00,CityA,53.6,133,53.6
2025-10-24T00:00:00,CityA,30.9,170,30.9
2025-10-24T01:00:00,CityA,34.1,151,34.1
2025-10-24T02:00:00,CityA,29.7,144,29.7
2025-10-24T03:00:00,CityA,36.6,128,36.6
2025-10-24T04:00:00,CityA,41.3,107,41.3
2025-10-24T05:00:00,CityA,58.3,214,58.3
2025-10-24T06:00:00,CityA,43.7,49,43.7
2025-10-24T07:00:00,CityA,86.1,327,86.1
2025-10-24T08:00:00,CityA,80.1,332,80.1
2025-10-24T09:00:00,CityA,78.7,313,78.7
2025-10-24T10:00:00,CityA,51.0,209,51.0
2025-10-24T11:00:00,CityA,54.1,243,54.1
2025-10-24T12:00:00,CityA,51.0,245,51.0
2025-10-24T13:00:00,CityA,55.0,171,55.0
2025-10-24T14:00:00,CityA,44.0,242,44.0
2025-10-24T15:00:00,CityA,43.5,221,43.5
2025-10-24T16:00:00,CityA,41.6,188,41.6
2025-10-24T17:00:00,CityA,54.2,270,54.2
2025-10-24T18:00:00,CityA,73.5,262,73.5
2025-10-24T19:00:00,CityA,60.4,260,60.4
2025-10-24T20:00:00,CityA,46.1,225,46.1
2025-10-24T21:00:00,CityA,47.9,152,47.9
2025-10-24T22:00:00,CityA,55.8,286,55.8
2025-10-24T23:00:00,CityA,43.1,290,43.1
2025-10-25T00:00:00,CityA,36.7,183,36.7
2025-10-25T01:00:00,CityA,47.8,222,47.8
2025-10-25T02:00:00,CityA,36.4,223,36.4
2025-10-25T03:00:00,CityA,42.3,153,42.3
2025-10-25T04:00:00,CityA,33.6,150,33.6
2025-10-25T05:00:00,CityA,53.4,180,53.4
2025-10-25T06:00:00,CityA,50.2,174,50.2
2025-10-25T07:00:00,CityA,78.7,257,78.7
2025-10-25T08:00:00,CityA,88.2,312,88.2
2025-10-25T09:00:00,CityA,67.7,274,67.7
2025-10-25T10:00:00,CityA,41.1,251,41.1
2025-10-25T11:00:00,CityA,50.5,216,50.5
2025-10-25T12:00:00,CityA,51.2,164,51.2
2025-10-25T13:00:00,CityA,46.2,108,46.2
2025-10-25T14:00:00,CityA,61.9,132,61.9
2025-10-25T15:00:00,CityA,44.1,189,44.1
2025-10-25T16:00:00,CityA,49.9,204,49.9
2025-10-25T17:00:00,CityA,75.7,400,75.7
2025-10-25T18:00:00,CityA,75.2,246,75.2
2025-10-25T19:00:00,CityA,83.2,372,83.2
2025-10-25T20:00:00,CityA,50.5,229,50.5
2025-10-25T21:00:00,CityA,43.5,251,43.5
2025-10-25T22:00:00,CityA,42.3,166,42.3
2025-10-25T23:00:00,CityA,53.3,250,53.3
2025-10-26T00:00:00,CityA,32.3,140,32.3
2025-10-26T01:00:00,CityA,36.1,213,36.1
2025-10-26T02:00:00,CityA,36.1,144,36.1
2025-10-26T03:00:00,CityA,48.0,88,48.0
2025-10-26T04:00:00,CityA,34.3,34,34.3
2025-10-26T05:00:00,CityA,32.4,169,32.4
2025-10-26T06:00:00,CityA,36.1,138,36.1
2025-10-26T07:00:00,CityA,58.0,283,58.0
2025-10-26T08:00:00,CityA,77.0,297,77.0
2025-10-26T09:00:00,CityA,78.9,234,78.9
2025-10-26T10:00:00,CityA,60.5,195,60.5
2025-10-26T11:00:00,CityA,39.6,194,39.6
2025-10-26T12:00:00,CityA,50.9,239,50.9
2025-10-26T13:00:00,CityA,57.2,204,57.2
2025-10-26T14:00:00,CityA,47.8,217,47.8
2025-10-26T15:00:00,CityA,57.1,163,57.1
2025-10-26T16:00:00,CityA,42.3,195,42.3
2025-10-26T17:00:00,CityA,80.2,273,80.2
2025-10-26T18:00:00,CityA,77.5,321,77.5
2025-10-26T19:00:00,CityA,69.3,270,69.3
2025-10-26T20:00:00,CityA,50.7,141,50.7
2025-10-26T21:00:00,CityA,57.7,275,57.7
2025-10-26T22:00:00,CityA,47.1,297,47.1
2025-10-26T23:00:00,CityA,50.0,174,50.0
2025-10-27T00:00:00,CityA,35.9,150,35.9
2025-10-27T01:00:00,CityA,34.9,118,34.9
2025-10-27T02:00:00,CityA,46.2,149,46.2
2025-10-27T03:00:00,CityA,25.4,282,25.4
2025-10-27T04:00:00,CityA,43.2,66,43.2
2025-10-27T05:00:00,CityA,38.1,116,38.1
2025-10-27T06:00:00,CityA,49.0,222,49.0
2025-10-27T07:00:00,CityA,74.1,275,74.1
2025-10-27T08:00:00,CityA,68.2,308,68.2
2025-10-27T09:00:00,CityA,68.0,302,68.0
2025-10-27T10:00:00,CityA,53.7,168,53.7
2025-10-27T11:00:00,CityA,57.9,132,57.9
2025-10-27T12:00:00,CityA,45.1,200,45.1
2025-10-27T13:00:00,CityA,38.9,207,38.9
2025-10-27T14:00:00,CityA,51.2,136,51.2
2025-10-27T15:00:00,CityA,43.4,166,43.4
2025-10-27T16:00:00,CityA,37.3,212,37.3
2025-10-27T17:00:00,CityA,70.9,254,70.9
2025-10-27T18:00:00,CityA,70.3,298,70.3
2025-10-27T19:00:00,CityA,56.6,297,56.6
2025-10-27T20:00:00,CityA,42.8,113,42.8
2025-10-27T21:00:00,CityA,53.0,160,53.0
2025-10-27T22:00:00,CityA,59.8,202,59.8
2025-10-27T23:00:00,CityA,48.3,226,48.3
2025-10-28T00:00:00,CityA,51.1,130,51.1
2025-10-28T01:00:00,CityA,47.0,140,47.0
2025-10-28T02:00:00,CityA,36.3,153,36.3
2025-10-28T03:00:00,CityA,37.1,144,37.1
2025-10-28T04:00:00,CityA,28.3,156,28.3
2025-10-28T05:00:00,CityA,45.9,254,45.9
2025-10-28T06:00:00,CityA,47.7,111,47.7
2025-10-28T07:00:00,CityA,69.5,327,69.5
2025-10-28T08:00:00,CityA,61.7,195,61.7
2025-10-28T09:00:00,CityA,75.9,347,75.9
2025-10-28T10:00:00,CityA,53.2,250,53.2
2025-10-28T11:00:00,CityA,41.1,212,41.1
2025-10-28T12:00:00,CityA,50.8,256,50.8
2025-10-28T13:00:00,CityA,55.2,235,55.2
2025-10-28T14:00:00,CityA,44.0,108,44.0
2025-10-28T15:00:00,CityA,33.9,226,33.9
2025-10-28T16:00:00,CityA,54.1,163,54.1
2025-10-28T17:00:00,CityA,77.1,325,77.1
2025-10-28T18:00:00,CityA,64.8,356,64.8
2025-10-28T19:00:00,CityA,74.6,198,74.6
2025-10-28T20:00:00,CityA,45.0,250,45.0
2025-10-28T21:00:00,CityA,42.9,252,42.9
2025-10-28T22:00:00,CityA,56.7,161,56.7
2025-10-28T23:00:00,CityA,40.9,232,40.9
2025-10-29T00:00:00,CityA,42.1,188,42.1
2025-10-29T01:00:00,CityA,37.6,231,37.6
2025-10-29T02:00:00,CityA,44.9,138,44.9
2025-10-29T03:00:00,CityA,43.5,167,43.5
2025-10-29T04:00:00,CityA,28.5,84,28.5
2025-10-29T05:00:00,CityA,48.0,171,48.0
2025-10-29T06:00:00,CityA,41.0,179,41.0
2025-10-29T07:00:00,CityA,76.3,315,76.3
2025-10-29T08:00:00,CityA,72.3,218,72.3
2025-10-29T09:00:00,CityA,59.3,366,59.3
2025-10-29T10:00:00,CityA,47.7,240,47.7
2025-10-29T11:00:00,CityA,49.2,162,49.2
2025-10-29T12:00:00,CityA,45.4,258,45.4
2025-10-29T13:00:00,CityA,52.4,161,52.4
2025-10-29T14:00:00,CityA,54.5,161,54.5
2025-10-29T15:00:00,CityA,51.0,117,51.0
2025-10-29T16:00:00,CityA,46.9,212,46.9
2025-10-29T17:00:00,CityA,68.4,338,68.4
2025-10-29T18:00:00,CityA,64.0,337,64.0
2025-10-29T19:00:00,CityA,74.7,261,74.7
2025-10-29T20:00:00,CityA,36.8,278,36.8
2025-10-29T21:00:00,CityA,48.0,172,48.0
2025-10-29T22:00:00,CityA,45.5,150,45.5
2025-10-29T23:00:00,CityA,52.8,206,52.8
2025-08-01T00:00:00,CityB,40.8,150,40.8
2025-08-01T01:00:00,CityB,46.5,119,46.5
2025-08-01T02:00:00,CityB,34.9,67,34.9
2025-08-01T03:00:00,CityB,42.6,171,42.6
2025-08-01T04:00:00,CityB,36.3,115,36.3
2025-08-01T05:00:00,CityB,50.1,204,50.1
2025-08-01T06:00:00,CityB,42.1,102,42.1
2025-08-01T07:00:00,CityB,63.6,227,63.6
2025-08-01T08:00:00,CityB,67.2,295,67.2
2025-08-01T09:00:00,CityB,76.3,291,76.3
2025-08-01T10:00:00,CityB,53.0,220,53.0
2025-08-01T11:00:00,CityB,52.8,204,52.8
2025-08-01T12:00:00,CityB,43.1,133,43.1
2025-08-01T13:00:00,CityB,46.5,256,46.5
2025-08-01T14:00:00,CityB,66.9,227,66.9
2025-08-01T15:00:00,CityB,53.0,253,53.0
2025-08-01T16:00:00,CityB,61.0,153,61.0
2025-08-01T17:00:00,CityB,96.0,379,96.0
2025-08-01T18:00:00,CityB,66.1,250,66.1
2025-08-01T19:00:00,CityB,95.4,351,95.4
2025-08-01T20:00:00,CityB,46.3,203,46.3
2025-08-01T21:00:00,CityB,55.7,244,55.7
2025-08-01T22:00:00,CityB,60.0,212,60.0
2025-08-01T23:00:00,CityB,52.4,181,52.4
2025-08-02T00:00:00,CityB,33.9,111,33.9
2025-08-02T01:00:00,CityB,39.4,177,39.4
2025-08-02T02:00:00,CityB,30.2,262,30.2
2025-08-02T03:00:00,CityB,35.5,117,35.5
2025-08-02T04:00:00,CityB,40.2,41,40.2
2025-08-02T05:00:00,CityB,53.0,150,53.0
2025-08-02T06:00:00,CityB,37.0,207,37.0
2025-08-02T07:00:00,CityB,76.7,397,76.7
2025-08-02T08:00:00,CityB,76.9,308,76.9
2025-08-02T09:00:00,CityB,76.0,171,76.0
2025-08-02T10:00:00,CityB,51.0,197,51.0
2025-08-02T11:00:00,CityB,49.4,158,49.4
2025-08-02T12:00:00,CityB,54.4,151,54.4
2025-08-02T13:00:00,CityB,55.4,219,55.4
2025-08-02T14:00:00,CityB,60.3,176,60.3
2025-08-02T15:00:00,CityB,59.8,210,59.8
2025-08-02T16:00:00,CityB,49.9,157,49.9
2025-08-02T17:00:00,CityB,78.4,276,78.4
